,asset_id,classe
17134,264576,0
17135,95304,0
17136,34716,0
17137,85533,0
17138,42380,0
17139,267741,0
17140,15649,0
17141,156668,0
17142,239511,0
17143,179434,0
17144,105762,0
17145,251326,0
17146,226089,0
17147,76041,0
17148,45973,0
17149,127367,0
17150,107442,0
17151,222936,0
17152,232347,0
17153,275663,0
17154,6541,0
17155,176455,0
17156,82055,0
17157,186017,0
17158,88609,0
17159,12777,0
17160,133516,0
17161,258623,0
17162,292100,0
17163,177592,0
17164,208201,0
17165,47412,0
17166,260501,0
17167,88509,0
17168,234047,0
17169,16190,0
17170,140990,0
17171,106768,0
17172,292302,0
17173,41289,0
17174,275097,0
17175,253809,0
17176,263053,0
17177,161050,0
17178,61594,0
17179,30797,0
17180,59935,0
17181,82298,0
17182,272696,0
17183,201380,0
17184,292107,0
17185,76970,0
17186,85812,0
17187,198674,0
17188,56912,0
17189,251802,0
17190,79121,0
17191,240365,0
17192,164841,0
17193,227480,0
17194,208619,0
17195,108623,0
17196,267541,0
17197,135027,0
17198,264715,0
17199,24285,0
17200,262023,0
17201,116591,0
17202,251849,0
17203,258186,0
17204,272031,0
17205,286969,0
17206,119505,0
17207,80474,0
17208,65792,0
17209,207252,0
17210,71344,0
17211,125132,0
17212,25616,0
17213,154817,0
17214,143112,0
17215,145027,0
17216,259155,0
17217,113649,0
17218,179687,0
17219,176552,0
17220,242134,0
17221,159632,0
17222,92287,0
17223,140723,0
17224,5192,0
17225,48729,0
17226,233791,0
17227,47500,0
17228,172448,0
17229,148115,0
17230,205817,0
17231,109658,0
17232,268701,0
17233,212098,0
17234,219559,0
17235,129486,0
17236,221485,0
17237,165596,0
17238,258331,0
17239,27833,0
17240,284385,0
17241,173230,0
17242,55299,0
17243,260562,0
17244,95375,0
17245,111469,0
17246,227492,0
17247,32819,0
17248,72373,0
17249,159949,0
17250,261150,0
17251,64345,0
17252,6653,0
17253,210362,0
17254,102945,0
17255,105979,0
17256,22173,0
17257,250082,0
17258,51243,0
17259,153984,0
17260,236006,0
17261,82263,0
17262,56933,0
17263,166675,0
17264,222483,0
17265,173326,0
17266,122816,0
17267,111300,0
17268,8133,0
17269,20982,0
17270,252082,0
17271,38936,0
17272,124323,0
17273,169584,0
17274,281783,0
17275,30952,0
17276,91453,0
17277,121871,0
17278,248583,0
17279,275890,0
17280,8504,0
17281,24572,0
17282,122414,0
17283,69801,0
17284,131283,0
17285,79367,0
17286,175434,0
17287,121856,0
17288,86980,0
17289,102417,0
17290,126595,0
17291,187500,0
17292,118977,0
17293,262298,0
17294,23616,0
17295,108538,0
17296,161350,0
17297,153702,0
17298,142052,0
17299,213012,0
17300,283211,0
17301,258627,0
17302,83790,0
17303,165406,0
17304,14946,0
17305,45751,0
17306,184812,0
17307,211815,0
17308,270755,0
17309,151837,0
17310,90348,0
17311,83002,0
17312,19339,0
17313,195590,0
17314,95842,0
17315,192100,0
17316,10821,0
17317,126220,0
17318,23819,0
17319,102567,0
17320,232609,0
17321,198614,0
17322,80981,0
17323,101785,0
17324,207428,0
17325,233953,0
17326,93967,0
17327,11507,0
17328,289288,0
17329,237453,0
17330,215432,0
17331,128551,0
17332,63737,0
17333,272425,0
17334,157225,0
17335,275557,0
17336,54901,0
17337,221158,0
17338,130516,0
17339,47830,0
17340,152509,0
17341,106504,0
17342,281889,0
17343,211010,0
17344,122318,0
17345,72877,0
17346,39082,0
17347,254175,0
17348,206572,0
17349,258940,0
17350,62868,0
17351,179881,0
17352,183647,0
17353,24705,0
17354,154310,0
17355,264348,0
17356,48020,0
17357,283194,0
17358,42353,0
17359,185300,0
17360,267772,0
17361,98074,0
17362,53916,0
17363,34186,0
17364,159648,0
17365,229713,0
17366,30924,0
17367,82602,0
17368,236404,0
17369,237483,0
17370,128977,0
17371,168820,0
17372,96904,0
17373,19469,0
17374,9718,0
17375,148565,0
17376,249569,0
17377,274743,0
17378,124981,0
17379,80590,0
17380,64372,0
17381,197429,0
17382,156327,0
17383,19895,0
17384,263617,0
17385,100382,0
17386,87600,0
17387,67655,0
17388,208483,0
17389,26173,0
17390,79387,0
17391,60746,0
17392,276469,0
17393,71307,0
17394,253063,0
17395,184797,0
17396,71645,0
17397,230267,0
17398,188358,0
17399,124110,0
17400,270363,0
17401,244959,0
17402,168069,0
17403,201857,0
17404,200388,0
17405,32968,0
17406,5026,0
17407,223630,0
17408,12629,0
17409,69000,0
17410,172534,0
17411,62202,0
17412,166899,0
17413,124955,0
17414,84439,0
17415,102365,0
17416,255959,0
17417,180881,0
17418,256590,0
17419,201976,0
17420,133511,0
17421,150937,0
17422,150069,0
17423,7179,0
17424,80542,0
17425,58260,0
17426,64036,0
17427,170332,0
17428,263689,0
17429,98647,0
17430,98451,0
17431,208236,0
17432,10474,0
17433,251510,0
17434,75970,0
17435,38759,0
17436,12971,0
17437,91928,0
17438,260470,0
17439,167526,0
17440,261861,0
17441,95807,0
17442,142481,0
17443,248134,0
17444,34414,0
17445,35070,0
17446,231849,0
17447,208619,0
17448,158523,0
17449,145500,0
17450,163104,0
17451,86048,0
17452,129609,0
17453,224497,0
17454,60993,0
17455,194663,0
17456,78520,0
17457,226168,0
17458,18399,0
17459,113334,0
17460,272970,0
17461,92714,0
17462,166768,0
17463,76902,0
17464,210709,0
17465,293192,0
17466,91901,0
17467,92553,0
17468,81094,0
17469,136668,0
17470,185023,0
17471,54222,0
17472,32447,0
17473,223608,0
17474,107651,0
17475,281393,0
17476,287603,0
17477,79056,0
17478,14679,0
17479,111047,0
17480,161003,0
17481,274476,0
17482,163496,0
17483,291599,0
17484,26879,0
17485,7086,0
17486,232799,0
17487,169553,0
17488,193365,0
17489,160110,0
17490,289964,0
17491,125925,0
17492,256454,0
17493,174668,0
17494,112548,0
17495,55396,0
17496,185576,0
17497,91729,0
17498,224901,0
17499,172646,0
17500,136721,0
17501,122004,0
17502,100058,0
17503,218522,0
17504,199926,0
17505,159002,0
17506,61567,0
17507,278254,0
17508,38983,0
17509,169765,0
17510,75507,0
17511,266925,0
17512,83868,0
17513,260694,0
17514,234770,0
17515,20563,0
17516,293438,0
17517,41332,0
17518,174519,0
17519,203727,0
17520,265266,0
17521,199822,0
17522,31306,0
17523,249210,0
17524,220828,0
17525,265130,0
17526,132871,0
17527,12194,0
17528,219973,0
17529,257651,0
17530,162371,0
17531,82623,0
17532,256071,0
17533,196795,0
17534,39,0
17535,24124,0
17536,263464,0
17537,61267,0
17538,282617,0
17539,68891,0
17540,16022,0
17541,60611,0
17542,261807,0
17543,206173,0
17544,60985,0
17545,181598,0
17546,204813,0
17547,288447,0
17548,545,0
17549,70422,0
17550,37742,0
17551,231169,0
17552,176816,0
17553,216942,0
17554,169885,0
17555,267803,0
17556,130495,0
17557,154301,0
17558,127905,0
17559,81709,0
17560,270904,0
17561,263783,0
17562,129578,0
17563,272715,0
17564,192804,0
17565,290003,0
17566,195391,0
17567,123333,0
17568,98779,0
17569,80029,0
17570,262301,0
17571,144162,0
17572,162979,0
17573,230072,0
17574,59687,0
17575,263031,0
17576,74144,0
17577,276930,0
17578,119663,0
17579,213783,0
17580,253367,0
17581,249941,0
17582,220419,0
17583,201789,0
17584,271690,0
17585,159355,0
17586,68924,0
17587,120185,0
17588,263101,0
17589,173899,0
17590,177891,0
17591,228181,0
17592,255358,0
17593,262034,0
17594,97710,0
17595,197663,0
17596,260167,0
17597,265024,0
17598,9528,0
17599,41357,0
17600,195175,0
17601,1999,0
17602,162440,0
17603,290912,0
17604,257865,0
17605,17869,0
17606,155743,0
17607,37537,0
17608,199571,0
17609,74260,0
17610,144302,0
17611,95133,0
17612,226082,0
17613,91187,0
17614,180822,0
17615,119293,0
17616,279400,0
17617,52068,0
17618,93923,0
17619,256876,0
17620,74612,0
17621,221019,0
17622,23136,0
17623,246635,0
17624,273382,0
17625,184429,0
17626,19989,0
17627,67851,0
17628,13427,0
17629,24396,0
17630,73343,0
17631,74135,0
17632,173986,0
17633,75772,0
17634,86310,0
17635,249514,0
17636,227477,0
17637,138211,0
17638,225781,0
17639,79596,0
17640,14432,0
17641,57405,0
17642,275513,0
17643,67752,0
17644,250959,0
17645,188977,0
17646,76299,0
17647,84935,0
17648,200550,0
17649,115290,0
17650,148213,0
17651,115150,0
17652,68814,0
17653,115138,0
17654,277766,0
17655,142782,0
17656,180482,0
17657,94064,0
17658,206082,0
17659,244316,0
17660,92968,0
17661,73636,0
17662,30908,0
17663,212680,0
17664,106903,0
17665,207616,0
17666,47677,0
17667,120260,0
17668,239635,0
17669,3023,0
17670,34791,0
17671,131167,0
17672,113452,0
17673,193726,0
17674,231436,0
17675,160416,0
17676,55985,0
17677,279214,0
17678,167269,0
17679,75019,0
17680,258592,0
17681,95824,0
17682,51871,0
17683,184785,0
17684,251340,0
17685,212537,0
17686,49858,0
17687,88206,0
17688,266387,0
17689,99210,0
17690,208266,0
17691,9336,0
17692,274822,0
17693,65398,0
17694,291632,0
17695,267659,0
17696,152556,0
17697,28865,0
17698,47010,0
17699,204683,0
17700,140352,0
17701,54336,0
17702,57609,0
17703,122475,0
17704,192765,0
17705,78634,0
17706,93505,0
17707,138487,0
17708,14164,0
17709,174467,0
17710,134729,0
17711,220574,0
17712,90387,0
17713,131882,0
17714,253914,0
17715,172816,0
17716,141109,0
17717,140748,0
17718,93376,0
17719,63769,0
17720,16784,0
17721,44812,0
17722,246466,0
17723,241442,0
17724,116093,0
17725,284129,0
17726,230350,0
17727,134923,0
17728,288383,0
17729,205714,0
17730,234008,0
17731,158133,0
17732,176734,0
17733,160629,0
17734,135499,0
17735,276324,0
17736,172366,0
17737,108774,0
17738,108695,0
17739,787,0
17740,273772,0
17741,292300,0
17742,265143,0
17743,144578,0
17744,172007,0
17745,295203,0
17746,238529,0
17747,33169,0
17748,295226,0
17749,155991,0
17750,160108,0
17751,253777,0
17752,287850,0
17753,49136,0
17754,69100,0
17755,128566,0
17756,61958,0
17757,9680,0
17758,185343,0
17759,144380,0
17760,112509,0
17761,279229,0
17762,33666,0
17763,149074,0
17764,9944,0
17765,191392,0
17766,84959,0
17767,267156,0
17768,274543,0
17769,52191,0
17770,264976,0
17771,190509,0
17772,164019,0
17773,186662,0
17774,13385,0
17775,294267,0
17776,38356,0
17777,194981,0
17778,49577,0
17779,63929,0
17780,219545,0
17781,271622,0
17782,188959,0
17783,214925,0
17784,255209,0
17785,126179,0
17786,114013,0
17787,77288,0
17788,263064,0
17789,84111,0
17790,293464,0
17791,91639,0
17792,200124,0
17793,47821,0
17794,96351,0
17795,115768,0
17796,157308,0
17797,33814,0
17798,71140,0
17799,86016,0
17800,118127,0
17801,198591,0
17802,94787,0
17803,36458,0
17804,113795,0
17805,142778,0
17806,140966,0
17807,150105,0
17808,172561,0
17809,223744,0
17810,106029,0
17811,7143,0
17812,257658,0
17813,16278,0
17814,87297,0
17815,100466,0
17816,245073,0
17817,119807,0
17818,161772,0
17819,275794,0
17820,257232,0
17821,142589,0
17822,67836,0
17823,208348,0
17824,239126,0
17825,144405,0
17826,229543,0
17827,39114,0
17828,109634,0
17829,216612,0
17830,74884,0
17831,81342,0
17832,78561,0
17833,282627,0
17834,223126,0
17835,249518,0
17836,269729,0
17837,209895,0
17838,293518,0
17839,3957,0
17840,263761,0
17841,257967,0
17842,247143,0
17843,278051,0
17844,254623,0
17845,149949,0
17846,270130,0
17847,295011,0
17848,62932,0
17849,205004,0
17850,250431,0
17851,209377,0
17852,230587,0
17853,261063,0
17854,119528,0
17855,7638,0
17856,178406,0
17857,15813,0
17858,53334,0
17859,86471,0
17860,278622,0
17861,255770,0
17862,212991,0
17863,178264,0
17864,37380,0
17865,289250,0
17866,270918,0
17867,247131,0
17868,71633,0
17869,291486,0
17870,185122,0
17871,122221,0
17872,159152,0
17873,174213,0
17874,224450,0
17875,280430,0
17876,254833,0
17877,30458,0
17878,246061,0
17879,221683,0
17880,86618,0
17881,58177,0
17882,80352,0
17883,212380,0
17884,228125,0
17885,121438,0
17886,223447,0
17887,251940,0
17888,55960,0
17889,57960,0
17890,16358,0
17891,85251,0
17892,226056,0
17893,203810,0
17894,160346,0
17895,111665,0
17896,271613,0
17897,129895,0
17898,167948,0
17899,86612,0
17900,178120,0
17901,102068,0
17902,195192,0
17903,270375,0
17904,291183,0
17905,252221,0
17906,212477,0
17907,236681,0
17908,238047,0
17909,58029,0
17910,183573,0
17911,33935,0
17912,191854,0
17913,74407,0
17914,58288,0
17915,227365,0
17916,30219,0
17917,10190,0
17918,232741,0
17919,189277,0
17920,93164,0
17921,143968,0
17922,217436,0
17923,163196,0
17924,229932,0
17925,176708,0
17926,219695,0
17927,115408,0
17928,243660,0
17929,61243,0
17930,55932,0
17931,108412,0
17932,118739,0
17933,158465,0
17934,27388,0
17935,18826,0
17936,46757,0
17937,132270,0
17938,188440,0
17939,276827,0
17940,214651,0
17941,262935,0
17942,198053,0
17943,253660,0
17944,207025,0
17945,208120,0
17946,97196,0
17947,43969,0
17948,105585,0
17949,139852,0
17950,204596,0
17951,257093,0
17952,17871,0
17953,283431,0
17954,18844,0
17955,182412,0
17956,277401,0
17957,70055,0
17958,49607,0
17959,124966,0
17960,119087,0
17961,170605,0
17962,222585,0
17963,224416,0
17964,97173,0
17965,208145,0
17966,124822,0
17967,53075,0
17968,150626,0
17969,172622,0
17970,218581,0
17971,35099,0
17972,272656,0
17973,153582,0
17974,279929,0
17975,196843,0
17976,196816,0
17977,18813,0
17978,148304,0
17979,182141,0
17980,164055,0
17981,266203,0
17982,184980,0
17983,172223,0
17984,233785,0
17985,39925,0
17986,187265,0
17987,62343,0
17988,281734,0
17989,159670,0
17990,214717,0
17991,26183,0
17992,77490,0
17993,190790,0
17994,138264,0
17995,98135,0
17996,19584,0
17997,113018,0
17998,128205,0
17999,109151,0
18000,217183,0
18001,62171,0
18002,50468,0
18003,212349,0
18004,156460,0
18005,232224,0
18006,68011,0
18007,82421,0
18008,273661,0
18009,268049,0
18010,51243,0
18011,45781,0
18012,61442,0
18013,271555,0
18014,39723,0
18015,131959,0
18016,125566,0
18017,35566,0
18018,143683,0
18019,293772,0
18020,252135,0
18021,265717,0
18022,100404,0
18023,248490,0
18024,188749,0
18025,270941,0
18026,98420,0
18027,261929,0
18028,25049,0
18029,130486,0
18030,46090,0
18031,95852,0
18032,179123,0
18033,203875,0
18034,248071,0
18035,231800,0
18036,172220,0
18037,86018,0
18038,265473,0
18039,162664,0
18040,172017,0
18041,86831,0
18042,109507,0
18043,275338,0
18044,55996,0
18045,128822,0
18046,158896,0
18047,69383,0
18048,179783,0
18049,89447,0
18050,134995,0
18051,18468,0
18052,89333,0
18053,185745,0
18054,198596,0
18055,63423,0
18056,171079,0
18057,128029,0
18058,213107,0
18059,37854,0
18060,132395,0
18061,114874,0
18062,222311,0
18063,218532,0
18064,207741,0
18065,150491,0
18066,133743,0
18067,171300,0
18068,45027,0
18069,68370,0
18070,149501,0
18071,198375,0
18072,85946,0
18073,64650,0
18074,260859,0
18075,17369,0
18076,269862,0
18077,113257,0
18078,120944,0
18079,162591,0
18080,271401,0
18081,97587,0
18082,3978,0
18083,237095,0
18084,266498,0
18085,212564,0
18086,250122,0
18087,158041,0
18088,90554,0
18089,179214,0
18090,32600,0
18091,16392,0
18092,125434,0
18093,264916,0
18094,109157,0
18095,63727,0
18096,203210,0
18097,149912,0
18098,286138,0
18099,188830,0
18100,265647,0
18101,75000,0
18102,19762,0
18103,619,0
18104,175259,0
18105,246615,0
18106,212523,0
18107,251958,0
18108,120769,0
18109,59853,0
18110,258904,0
18111,204480,0
18112,128106,0
18113,40827,0
18114,150673,0
18115,287309,0
18116,176087,0
18117,76352,0
18118,254416,0
18119,186963,0
18120,61723,0
18121,236825,0
18122,136943,0
18123,257675,0
18124,104030,0
18125,247052,0
18126,103924,0
18127,84748,0
18128,255537,0
18129,51782,0
18130,198008,0
18131,231276,0
18132,284247,0
18133,158625,0
18134,71394,0
18135,237284,0
18136,51810,0
18137,15801,0
18138,187912,0
18139,92948,0
18140,252217,0
18141,278917,0
18142,44601,0
18143,152442,0
18144,56547,0
18145,173242,0
18146,48379,0
18147,10281,0
18148,101395,0
18149,68331,0
18150,205386,0
18151,155988,0
18152,27911,0
18153,252456,0
18154,141856,0
18155,144652,0
18156,218927,0
18157,96336,0
18158,171342,0
18159,21384,0
18160,12487,0
18161,265290,0
18162,115792,0
18163,267585,0
18164,125218,0
18165,247528,0
18166,212060,0
18167,290334,0
18168,184110,0
18169,11662,0
18170,158964,0
18171,26197,0
18172,89570,0
18173,36748,0
18174,292929,0
18175,206738,0
18176,219510,0
18177,256459,0
18178,287661,0
18179,177709,0
18180,221329,0
18181,35962,0
18182,161891,0
18183,225087,0
18184,3529,0
18185,49828,0
18186,234489,0
18187,193769,0
18188,201209,0
18189,133218,0
18190,271644,0
18191,234525,0
18192,35199,0
18193,118152,0
18194,212450,0
18195,199490,0
18196,261755,0
18197,270748,0
18198,149538,0
18199,142028,0
18200,184555,0
18201,269053,0
18202,268000,0
18203,249118,0
18204,266291,0
18205,53420,0
18206,39545,0
18207,74200,0
18208,226930,0
18209,290098,0
18210,260330,0
18211,109212,0
18212,161129,0
18213,52298,0
18214,13254,0
18215,157609,0
18216,207871,0
18217,269137,0
18218,18762,0
18219,134703,0
18220,243663,0
18221,171072,0
18222,221057,0
18223,153351,0
18224,258716,0
18225,287427,0
18226,174462,0
18227,143456,0
18228,111687,0
18229,33900,0
18230,135641,0
18231,183794,0
18232,231301,0
18233,158696,0
18234,272162,0
18235,265926,0
18236,258681,0
18237,72796,0
18238,191304,0
18239,60018,0
18240,12241,0
18241,26307,0
18242,179762,0
18243,135390,0
18244,263328,0
18245,265501,0
18246,156763,0
18247,250799,0
18248,24533,0
18249,259480,0
18250,281894,0
18251,36292,0
18252,173363,0
18253,118530,0
18254,206259,0
18255,53353,0
18256,276929,0
18257,247295,0
18258,242520,0
18259,52439,0
18260,107651,0
18261,111856,0
18262,177747,0
18263,26957,0
18264,211461,0
18265,259873,0
18266,101162,0
18267,156000,0
18268,137141,0
18269,206202,0
18270,235512,0
18271,211649,0
18272,157423,0
18273,94739,0
18274,229480,0
18275,270658,0
18276,255674,0
18277,276688,0
18278,88067,0
18279,260260,0
18280,273882,0
18281,120084,0
18282,7023,0
18283,18792,0
18284,38824,0
18285,229480,0
18286,133671,0
18287,88747,0
18288,272624,0
18289,36082,0
18290,284711,0
18291,35178,0
18292,131100,0
18293,161136,0
18294,159028,0
18295,220654,0
18296,170885,0
18297,281423,0
18298,166121,0
18299,52344,0
18300,183843,0
18301,33045,0
18302,204350,0
18303,97531,0
18304,24762,0
18305,138310,0
18306,284247,0
18307,184218,0
18308,280734,0
18309,175612,0
18310,171549,0
18311,100043,0
18312,177863,0
18313,181280,0
18314,173304,0
18315,44010,0
18316,39708,0
18317,207103,0
18318,186195,0
18319,213088,0
18320,252820,0
18321,65398,0
18322,274890,0
18323,106653,0
18324,128647,0
18325,31978,0
18326,273517,0
18327,285947,0
18328,236979,0
18329,92485,0
18330,175574,0
18331,81601,0
18332,203201,0
18333,47919,0
18334,106375,0
18335,122030,0
18336,133640,0
18337,215922,0
18338,222183,0
18339,201644,0
18340,35419,0
18341,204958,0
18342,55829,0
18343,24736,0
18344,108960,0
18345,176573,0
18346,172361,0
18347,90087,0
18348,97914,0
18349,71281,0
18350,113576,0
18351,167016,0
18352,158908,0
18353,143806,0
18354,235533,0
18355,49088,0
18356,210130,0
18357,290614,0
18358,41111,0
18359,272658,0
18360,282936,0
18361,169629,0
18362,207519,0
18363,77731,0
18364,70141,0
18365,209582,0
18366,185706,0
18367,60357,0
18368,288871,0
18369,26851,0
18370,37531,0
18371,7679,0
18372,156333,0
18373,260433,0
18374,264430,0
18375,95334,0
18376,270222,0
18377,214130,0
18378,158166,0
18379,252912,0
18380,96583,0
18381,256472,0
18382,109782,0
18383,289325,0
18384,119859,0
18385,286484,0
18386,117981,0
18387,171981,0
18388,260789,0
18389,224829,0
18390,150170,0
18391,752,0
18392,129810,0
18393,263872,0
18394,182228,0
18395,12816,0
18396,228360,0
18397,50662,0
18398,49077,0
18399,198504,0
18400,264237,0
18401,209724,0
18402,231980,0
18403,99292,0
18404,280852,0
18405,257922,0
18406,161625,0
18407,200719,0
18408,264711,0
18409,235629,0
18410,50207,0
18411,231227,0
18412,126626,0
18413,237751,0
18414,89831,0
18415,172269,0
18416,251786,0
18417,128402,0
18418,80801,0
18419,145499,0
18420,15769,0
18421,257383,0
18422,271697,0
18423,241772,0
18424,77534,0
18425,242955,0
18426,2473,0
18427,257281,0
18428,185992,0
18429,58393,0
18430,269103,0
18431,50566,0
18432,65751,0
18433,163636,0
18434,208422,0
18435,177907,0
18436,227645,0
18437,256531,0
18438,191258,0
18439,12520,0
18440,124760,0
18441,218284,0
18442,185641,0
18443,278428,0
18444,91200,0
18445,256115,0
18446,113834,0
18447,194712,0
18448,59132,0
18449,176064,0
18450,30120,0
18451,35927,0
18452,32289,0
18453,257015,0
18454,32293,0
18455,62312,0
18456,118872,0
18457,258314,0
18458,21192,0
18459,14685,0
18460,48235,0
18461,254741,0
18462,130370,0
18463,139483,0
18464,54579,0
18465,208805,0
18466,10387,0
18467,60033,0
18468,158912,0
18469,17117,0
18470,5032,0
18471,40817,0
18472,271334,0
18473,67711,0
18474,142961,0
18475,258839,0
18476,176708,0
18477,8988,0
18478,281953,0
18479,20534,0
18480,72835,0
18481,118474,0
18482,55423,0
18483,54078,0
18484,243322,0
18485,64364,0
18486,234133,0
18487,68851,0
18488,117079,0
18489,168146,0
18490,116433,0
18491,278157,0
18492,204590,0
18493,17316,0
18494,286379,0
18495,19554,0
18496,44486,0
18497,234140,0
18498,286092,0
18499,38226,0
18500,237473,0
18501,58685,0
18502,274533,0
18503,115491,0
18504,270083,0
18505,77121,0
18506,179769,0
18507,184956,0
18508,204281,0
18509,245946,0
18510,250892,0
18511,126791,0
18512,259261,0
18513,10586,0
18514,243299,0
18515,127332,0
18516,246780,0
18517,955,0
18518,46131,0
18519,39769,0
18520,88085,0
18521,284987,0
18522,152205,0
18523,263111,0
18524,116351,0
18525,170264,0
18526,191045,0
18527,83279,0
18528,8197,0
18529,223848,0
18530,274182,0
18531,167692,0
18532,67851,0
18533,260847,0
18534,218149,0
18535,139969,0
18536,1385,0
18537,32763,0
18538,25484,0
18539,283156,0
18540,129566,0
18541,247287,0
18542,123065,0
18543,171793,0
18544,137240,0
18545,134367,0
18546,246998,0
18547,16274,0
18548,168244,0
18549,111536,0
18550,223222,0
18551,264927,0
18552,170127,0
18553,168125,0
18554,257642,0
18555,267063,0
18556,61423,0
18557,229769,0
18558,224452,0
18559,192865,0
18560,67947,0
18561,174585,0
18562,290169,0
18563,227799,0
18564,15092,0
18565,278421,0
18566,290878,0
18567,75019,0
18568,217081,0
18569,211412,0
18570,23413,0
18571,169503,0
18572,144746,0
18573,211993,0
18574,152223,0
18575,142393,0
18576,18472,0
18577,77093,0
18578,1327,0
18579,83913,0
18580,89090,0
18581,291015,0
18582,101785,0
18583,116569,0
18584,69350,0
18585,240886,0
18586,138326,0
18587,107503,0
18588,220670,0
18589,58254,0
18590,240623,0
18591,153118,0
18592,158829,0
18593,163992,0
18594,219446,0
18595,199998,0
18596,165388,0
18597,143649,0
18598,8165,0
18599,85666,0
18600,194704,0
18601,214660,0
18602,34807,0
18603,8299,0
18604,32475,0
18605,50334,0
18606,101307,0
18607,280876,0
18608,150868,0
18609,254285,0
18610,208698,0
18611,250682,0
18612,214502,0
18613,250126,0
18614,218770,0
18615,214377,0
18616,40274,0
18617,259906,0
18618,224265,0
18619,31321,0
18620,54475,0
18621,77592,0
18622,178549,0
18623,230901,0
18624,79823,0
18625,152231,0
18626,37085,0
18627,1482,0
18628,268089,0
18629,43899,0
18630,20890,0
18631,292038,0
18632,278245,0
18633,211030,0
18634,86791,0
18635,293403,0
18636,111879,0
18637,99332,0
18638,204630,0
18639,273379,0
18640,161366,0
18641,252733,0
18642,142968,0
18643,158198,0
18644,33456,0
18645,96069,0
18646,189184,0
18647,210059,0
18648,27254,0
18649,117352,0
18650,50908,0
18651,35052,0
18652,256765,0
18653,212356,0
18654,293696,0
18655,136163,0
18656,116993,0
18657,91292,0
18658,173049,0
18659,96194,0
18660,119154,0
18661,52345,0
18662,97389,0
18663,94502,0
18664,258827,0
18665,111210,0
18666,268644,0
18667,59257,0
18668,222616,0
18669,238144,0
18670,53771,0
18671,54123,0
18672,10905,0
18673,245492,0
18674,46736,0
18675,83698,0
18676,160571,0
18677,117367,0
18678,233419,0
18679,220601,0
18680,118419,0
18681,207971,0
18682,226298,0
18683,245007,0
18684,171209,0
18685,257561,0
18686,226972,0
18687,236529,0
18688,26391,0
18689,571,0
18690,28414,0
18691,270852,0
18692,217435,0
18693,289063,0
18694,117459,0
18695,278221,0
18696,4472,0
18697,249917,0
18698,272672,0
18699,175376,0
18700,108728,0
18701,196645,0
18702,254551,0
18703,281444,0
18704,127113,0
18705,207943,0
18706,237067,0
18707,246453,0
18708,256668,0
18709,270516,0
18710,185324,0
18711,245711,0
18712,86716,0
18713,235577,0
18714,271344,0
18715,273858,0
18716,113292,0
18717,72209,0
18718,31060,0
18719,231564,0
18720,263561,0
18721,81729,0
18722,158896,0
18723,89046,0
18724,230848,0
18725,83892,0
18726,124004,0
18727,293776,0
18728,266000,0
18729,188188,0
18730,259633,0
18731,7329,0
18732,229207,0
18733,115027,0
18734,61761,0
18735,98316,0
18736,117944,0
18737,276575,0
18738,235302,0
18739,111460,0
18740,188787,0
18741,280486,0
18742,254597,0
18743,165964,0
18744,249262,0
18745,159266,0
18746,239844,0
18747,215840,0
18748,178924,0
18749,183960,0
18750,17209,0
18751,235473,0
18752,228463,0
18753,259342,0
18754,221417,0
18755,160302,0
18756,272718,0
18757,289711,0
18758,164823,0
18759,204265,0
18760,206028,0
18761,267261,0
18762,141738,0
18763,196617,0
18764,249143,0
18765,12669,0
18766,264321,0
18767,225925,0
18768,187195,0
18769,192662,0
18770,275220,0
18771,153449,0
18772,94855,0
18773,205548,0
18774,187273,0
18775,128046,0
18776,290760,0
18777,289894,0
18778,207510,0
18779,34983,0
18780,19232,0
18781,265239,0
18782,71507,0
18783,233335,0
18784,289125,0
18785,66345,0
18786,166612,0
18787,98161,0
18788,253751,0
18789,210124,0
18790,84147,0
18791,52145,0
18792,242658,0
18793,211291,0
18794,66643,0
18795,122509,0
18796,88608,0
18797,232921,0
18798,194020,0
18799,69144,0
18800,210489,0
18801,227245,0
18802,74709,0
18803,100248,0
18804,293463,0
18805,14428,0
18806,11011,0
18807,262794,0
18808,132030,0
18809,158840,0
18810,166572,0
18811,173769,0
18812,209516,0
18813,220686,0
18814,65478,0
18815,24793,0
18816,257102,0
18817,131686,0
18818,222830,0
18819,253001,0
18820,259091,0
18821,157251,0
18822,90044,0
18823,69305,0
18824,112381,0
18825,129011,0
18826,3006,0
18827,110041,0
18828,117044,0
18829,123917,0
18830,182346,0
18831,100768,0
18832,37861,0
18833,4617,0
18834,99378,0
18835,107683,0
18836,223921,0
18837,137115,0
18838,15758,0
18839,285301,0
18840,35985,0
18841,55755,0
18842,249200,0
18843,175281,0
18844,41928,0
18845,252980,0
18846,31124,0
18847,14185,0
18848,213788,0
18849,55847,0
18850,227336,0
18851,274671,0
18852,156099,0
18853,130134,0
18854,77869,0
18855,270363,0
18856,150268,0
18857,123461,0
18858,38896,0
18859,129531,0
18860,179319,0
18861,287404,0
18862,90793,0
18863,47859,0
18864,37735,0
18865,295206,0
18866,249187,0
18867,283268,0
18868,136702,0
18869,57504,0
18870,188055,0
18871,242233,0
18872,251044,0
18873,267039,0
18874,4155,0
18875,203848,0
18876,148945,0
18877,151535,0
18878,40087,0
18879,174607,0
18880,226606,0
18881,51167,0
18882,192335,0
